DBT1,DBT99,WHITE,BLACK,ASIAN,MIXED,OTHER_RACE,SDESCENT,OVER65,LIVESALONE,LARGEHOUSE,POVERTY,UNEMPLOYED,HIGHSCHOOL,RENT,ELPAY,NGPAY,LPGPAY,FOPAY,APARTMENT,MOBILE,YEARMADERANGE,THERMALMASS.WALL,THERMALMASS.ROOF,ADQINSUL,DRAFTY,WWR,TYPEGLASS,COOLTYPE,EQUIPM,HVAC_OPERATION,HVAC_MAINTENANCE,NUMFANS,OFFGRID,TEMPMA
88.3,9.4,0,0,0,1,0,0,0,0,0,0,-0,0,0,1,1,0,0,0,0,1979,0.004,0.069,2,1,1.25,2,1,1,0,0,7,0,0
84.4,9.9,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,0,1,0,0,0,1999,0,0,3,0,3.3333333333333335,2,1,1,0,0,1,1,0
86.7,12.9,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2015,0,0,3,0,1.6666666666666667,2,1,1,0,0,1,0,0
85,9.4,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0.013,0.069,2,0,2.2857142857142856,3,1,1,0,0,1,0,0
94.3,22.9,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,1,0,0,0,0,2009,0.143,0.069,2,0,0.6,1,1,1,0,0,5,0,0
68.1,33.4,1,0,0,0,0,0,0,0,0,1,-0,0,1,1,0,0,0,0,0,2009,0.004,0.069,2,1,1.4285714285714286,1,0,1,0,0,1,0,0
90.9,26.8,1,0,0,0,0,0,1,0,0,1,-1,0,0,1,0,0,0,0,0,1999,0.004,0.069,2,1,1,2,1,1,0,0,4,0,0
89.8,3.3,1,0,0,0,0,0,0,1,0,1,-0,1,0,1,1,0,0,0,0,1950,0,0,3,0,2.5,1,1,1,0,0,1,0,0
93.4,36.4,0,1,0,0,0,0,0,0,0,0,-0,0,0,1,0,0,0,0,0,1999,0,0,3,0,2.2222222222222223,2,1,1,0,0,4,0,0
88.9,63.9,0,0,1,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1969,0.013,0.069,0,0,3.3333333333333335,1,0.5,0,0,0,6,1,0
91.7,-4.1,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,1,0,0,0,0,1950,0,0,3,0,0.8571428571428571,1,0.5,1,0,0,1,0,0
86.2,43.1,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,1,0,0,0,0,1989,0,0,3,0,1.2,2,1,1,0,0,2,0,0
91.5,39.1,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,1999,0.41,0.069,1,1,1.25,1,1,1,0,0,6,0,0
90.6,20.8,1,0,0,0,0,0,0,1,0,1,-0,0,1,1,0,0,0,1,0,2009,0.004,0,2,3,1,2,1,1,0,0,0,0,0
83.6,-0.1,1,0,0,0,0,0,1,1,0,1,-1,0,0,1,0,1,0,0,0,1989,0,0,3,1,3,2,0.5,1,0,0,1,0,0
88.3,28.2,1,0,0,0,0,0,0,1,0,1,-0.5,0,0,1,0,0,0,0,1,1979,0.004,0,1,3,1.5,1,0.5,1,1,1,0,0,0
92.2,36.3,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1,0,0,0,2009,0.143,0.069,2,2,2.2222222222222223,2,1,1,0,0,7,1,0
87.5,10,0,1,0,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,1950,0.004,0.013,2,1,1.6666666666666667,1,0.5,1,0,1,6,0,0
88.1,9.8,1,0,0,0,0,0,1,0,0,1,-1,0,0,1,0,0,1,0,0,1959,0,0,3,0,3.75,2,1,1,0,0,8,1,0
89.7,18,1,0,0,0,0,1,0,1,0,1,-1,0,1,1,1,0,0,1,0,1959,0,0,3,0,1,2,0.5,1,0,0,1,0,0
92.5,42.3,1,0,0,0,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,2020,0,0,3,1,1.4285714285714286,2,1,1,0,0,4,0,0
91.4,25.4,0,1,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,0,0,0,1979,0,0,3,1,2,2,1,1,0,0,0,0,0
92.7,13.7,1,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,0,0,0,0,1950,0.013,0.069,2,1,2,2,1,1,0,0,4,0,0
91.3,0.4,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,0,0,0,0,0,1989,0,0,3,0,1.1111111111111112,3,1,1,0,0,3,0,0
85.5,-2.7,1,0,0,0,0,0,0,1,0,1,-1,1,1,1,0,1,0,0,1,2009,0.004,0.069,1,1,2,1,0.5,1,0,0,3,0,0
88.1,9.8,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,0,1,1,0,0,1999,0,0,3,0,2.5,2,1,1,0,0,4,1,0
93.4,13.9,1,0,0,0,0,0,0,1,0,1,-1,1,0,1,1,0,0,0,0,1979,0,0,3,1,2.5,2,0.5,1,0,0,3,0,0
83.7,45.7,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1950,0,0,3,0,1.4285714285714286,2,1,1,0,0,5,1,0
93.8,41,1,0,0,0,0,0,1,1,0,1,-0,1,1,1,1,0,0,1,0,1969,0.024,0,1,0,0.75,2,0.5,1,0,0,1,0,0
93.4,23.1,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,1999,0.143,0.001,2,1,3,2,1,1,0,0,6,0,0
86.5,17.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,1969,0.013,0.069,1,1,1.6,1,0.5,1,0,0,0,0,0
89.6,18.4,0,0,0,1,0,0,0,1,0,1,-1,1,1,1,0,0,0,0,0,1989,0.004,0.069,2,1,1.2,1,0.5,1,0,0,4,0,0
86.1,1.4,1,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,0,0,0,0,1959,0.143,0.069,2,1,2.2857142857142856,2,1,1,0,0,2,0,0
88.2,12.2,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,1979,0.004,0.069,2,1,1,2,0.5,1,0,0,2,1,0
91.4,27.6,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,0,0,0,0,0,1969,0.013,0.001,2,0,2,1,0,0.5,1,0,5,1,0
75.5,29.6,1,0,0,0,0,0,1,1,0,0,-0,0,0,1,1,0,0,0,0,1989,0,0,3,0,1.4285714285714286,2,1,1,0,0,2,0,0
86.4,67.5,1,0,0,0,0,0,0,0,0,1,-0.5,0,0,1,0,0,0,0,0,1959,0.013,0.001,0,1,1.6666666666666667,1,0,0.5,0,0,3,1,0
90.8,49.9,0,1,0,0,0,0,0,1,0,1,-1,0,0,1,0,0,0,0,0,1999,0,0,3,0,0.8333333333333334,2,1,0,0,0,5,0,0
88,0.3,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,2009,0.004,0.069,2,1,1.1111111111111112,1,1,1,0,1,6,1,0
88.1,-0.4,1,0,0,0,0,0,0,0,0,0,-0,0,0,1,1,0,0,0,0,1959,0.004,0.069,2,1,2,2,1,1,0,0,3,0,0
97.8,29.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,1,1979,0.004,0.001,2,0,1.6666666666666667,2,1,1,0,0,5,0,0
91.8,20.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1969,0,0,3,1,1.25,1,1,1,0,0,4,0,0
90.2,-2.2,1,0,0,0,0,0,0,0,0,1,-0,1,0,1,0,1,0,0,0,1950,0.013,0.069,2,1,2.6666666666666665,2,0.5,1,0,0,3,0,0
93.3,30.2,1,0,0,0,0,0,1,0,0,1,-1,0,0,1,1,0,0,0,0,2009,0.004,0.069,2,0,3.3333333333333335,1,1,1,0,0,4,1,0
87.2,-8.3,1,0,0,0,0,0,1,0,0,1,-1,0,0,1,0,0,0,0,0,1950,0.004,0.069,2,0,1,2,0.5,1,0,0,2,0,0
90,14.3,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,1,0,0,0,0,1950,0.143,0.001,2,0,2.857142857142857,1,0.5,1,0,0,0,0,0
91.8,20.7,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,0,0,0,1969,0,0,3,0,1.1111111111111112,2,1,1,0,0,6,0,0
88.2,12.2,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1989,0.004,0.069,2,0,2.5,2,1,1,0,0,2,0,0
91.1,14.2,1,0,0,0,0,0,1,0,0,1,-0,0,1,1,0,0,0,0,1,1969,0.004,0.001,2,0,1.5,1,0,1,0,0,1,0,0
92.1,30.4,1,0,0,0,0,0,0,1,0,0,-0,1,1,1,1,0,0,1,0,1979,0,0,3,1,1.5,1,1,1,0,0,1,0,0
90.9,1,1,0,0,0,0,0,1,0,0,1,-1,1,0,1,0,0,0,0,0,1969,0.013,0.069,2,1,0.9090909090909091,1,0.5,1,0,0,3,1,0
97.2,33.9,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1950,0,0.001,2,0,2,2,1,1,0,0,3,0,0
91.4,25.1,1,0,0,0,0,0,0,0,0,0,-0,1,0,1,1,0,0,0,0,1999,0.143,0.069,2,1,3,2,1,1,0,0,5,0,0
88.2,0.5,1,0,0,0,0,1,0,0,0,1,-1,0,0,1,1,0,0,0,0,1950,0.013,0.013,2,1,1,2,1,1,1,0,3,0,0
92.6,45,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,2009,0.024,0.069,2,0,0.75,1,1,0,0,0,5,1,0
90.8,18,0,1,0,0,0,0,1,0,0,1,-0,1,0,1,1,0,0,0,0,1979,0.143,0.069,2,0,1.25,2,0,1,0,0,4,0,0
90.1,15.7,0,0,1,0,0,0,0,1,0,0,-1,0,0,1,1,0,0,0,0,1969,0,0,3,0,0.75,2,1,1,0,0,1,0,0
84.1,12.1,1,0,0,0,0,0,1,0,0,1,-1,0,0,1,0,0,1,0,0,1959,0,0.069,2,0,2.857142857142857,2,0.5,1,0,0,0,0,0
98.8,28,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,1,0,0,0,0,1999,0,0,3,0,3.3333333333333335,2,1,1,0,0,5,0,0
87.5,4.9,1,0,0,0,0,0,0,1,0,1,-1,0,1,1,1,0,0,1,0,2009,0.004,0,2,0,1,1,1,1,0,0,0,0,0
84.5,8.8,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,2015,0.004,0.069,2,0,2.2222222222222223,2,1,1,0,0,3,0,0
89.8,3.3,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,1,0,0,0,0,1969,0,0.069,1,1,2.2857142857142856,1,1,1,0,0,5,1,0
75.5,29.6,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1999,0,0,3,1,2.727272727272727,2,0.5,1,0,0,3,0,0
90.6,16.8,1,0,0,0,0,1,0,0,0,0,-1,1,1,1,1,0,1,0,0,1950,0.143,0.008,2,1,1,2,0.5,1,0,0,2,0,0
88.2,9.6,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1959,0.143,0.069,2,1,2,1,1,1,0,0,1,0,0
90.4,41,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,0,0,0,0,0,1999,0,0,3,0,1,1,1,1,0,0,5,1,0
91.3,17.9,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,0,0,1,0,0,1959,0.004,0.069,2,0,2.2857142857142856,2,0,1,0,0,3,0,0
89.7,18,0,1,0,0,0,1,0,0,0,1,-0,1,1,1,0,0,0,1,0,1999,0,0,3,1,1.2,2,0.5,1,1,0,0,0,0
90.2,20.5,1,0,0,0,0,1,0,0,0,1,-1,0,0,1,0,1,0,0,0,2009,0,0,3,0,0.6,2,1,1,0,0,2,0,0
89.5,5.4,0,1,0,0,0,0,0,0,0,1,-1,0,1,1,1,0,0,1,0,1959,0.143,0.069,1,1,1.6666666666666667,2,0.5,1,0,0,3,0,0
84.4,62.5,0,0,1,0,0,0,1,0,0,0,-1,0,0,1,0,1,0,0,0,1950,0.013,0.001,0,1,2.857142857142857,1,0,0,0,0,3,0,0
92.4,19.3,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,1,0,0,0,0,2009,0.143,0.069,2,1,1.4285714285714286,2,1,1,0,0,5,0,0
97.5,12.5,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,0,0,0,1969,0.143,0.069,2,0,1.25,2,1,1,0,0,5,1,0
83.3,9.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1979,0.013,0,2,1,3.2,1,0,1,0,0,4,0,0
90.1,15.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0,0,3,0,2.2222222222222223,2,1,1,0,0,5,0,0
91.3,8.6,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,2009,0,0,3,0,1.25,2,1,1,0,0,6,0,0
93.2,1.5,0,0,1,0,0,0,0,1,0,1,-1,0,1,1,1,0,0,1,0,1950,0.143,0.069,2,0,2,1,1,1,0,0,2,0,0
94.8,26.1,1,0,0,0,0,0,0,1,0,1,-1,0,0,1,1,0,0,0,0,2009,0,0,3,2,0.6666666666666666,2,1,1,0,0,4,0,0
87.5,-16.5,1,0,0,0,0,0,0,0,0,0,-0,1,0,1,0,1,0,0,0,1989,0.004,0.069,2,1,1,2,1,1,0,0,1,1,0
95.2,33.8,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1969,0,0,3,0,1.25,1,1,1,0,0,10,1,0
87.9,7.3,1,0,0,0,0,0,0,0,0,1,-0.5,1,1,1,0,0,0,0,0,1969,0.004,0.069,2,0,1.2,2,1,1,0,0,6,0,0
85.7,10.1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1989,0.004,0.069,2,0,1.1111111111111112,2,1,1,0,0,3,0,0
91.1,16.3,1,0,0,0,0,0,1,0,0,1,-1,1,0,1,1,0,0,0,0,2009,0,0,3,0,2.5,2,1,1,0,0,4,0,0
98.7,28.2,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1989,0,0,3,0,0.75,1,1,1,0,0,4,0,0
96.4,12.3,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,1,0,0,0,0,1959,0.004,0.069,2,1,1,2,1,1,0,0,2,1,0
85.6,6.9,1,0,0,0,0,0,0,0,0,0,-0,0,0,1,1,0,0,0,0,2015,0,0,3,0,3.75,2,1,1,0,0,5,0,0
86,5.4,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,0,1,1,0,0,1959,0.004,0.069,2,1,1,2,0.5,1,0,0,0,0,0
88,5.1,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,0,0,0,0,1969,0.004,0.013,2,1,1.4285714285714286,1,0.5,1,0,0,2,0,0
96.9,29.6,1,0,0,0,0,0,0,0,0,1,-0.5,0,0,1,1,0,0,0,0,2009,0.143,0.069,2,0,1.25,2,1,1,0,0,6,1,0
87.6,8,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1959,0,0,3,0,1.5,1,0.5,1,0,0,3,1,0
88.7,8.1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1989,0,0,3,0,2.857142857142857,2,1,1,0,0,3,0,0
91.7,26.4,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,1,0,0,0,0,1959,0.143,0.008,2,1,2,1,0.5,1,0,0,2,0,0
88.7,3.7,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,1979,0,0,3,1,0.8571428571428571,2,1,1,0,0,5,0,0
86.7,12.9,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,1,0,0,1969,0.013,0.069,2,2,1.4285714285714286,2,0.5,1,0,0,5,0,0
89.8,6.2,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1959,0.004,0.069,1,2,1.6666666666666667,2,0,1,0,0,4,0,0
91.1,16.7,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,2020,0,0,3,0,1.4285714285714286,2,1,1,0,0,3,0,0
93.2,1.5,1,0,0,0,0,0,1,0,0,1,-0,1,1,1,0,0,0,1,0,2020,0.004,0,1,0,0.25,2,1,1,0,0,3,0,0
99,26.5,1,0,0,0,0,0,1,0,0,0,-0.5,0,0,1,1,0,0,0,0,1999,0.143,0.069,2,0,2.727272727272727,2,1,1,0,0,5,0,0
90.8,49.9,1,0,0,0,0,1,1,0,0,1,-1,0,1,1,0,0,0,1,0,1989,0.004,0,2,0,3,2,1,0,1,0,1,0,0
94.8,26.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,0,2009,0,0,3,0,1.7777777777777777,2,1,1,0,0,4,0,0
93.4,17.6,0,0,0,0,1,1,1,0,0,1,-0,1,0,1,1,0,0,0,0,1969,0.013,0.069,2,1,1.1111111111111112,2,1,1,0,0,2,0,0
90.2,24.8,1,0,0,0,0,0,0,1,0,1,-1,0,1,1,0,0,0,1,0,1989,0.143,0.069,2,0,0.25,2,1,1,0,0,1,0,0
91.4,12.4,1,0,0,0,0,0,1,0,0,0,-0,1,0,1,1,0,0,0,0,1979,0.143,0.069,2,0,1.25,2,1,1,0,0,4,1,0
84.5,-6.9,1,0,0,0,0,0,0,0,0,1,-1,0,1,1,1,0,0,0,0,1999,0,0,3,0,0.6,2,1,1,0,0,0,0,0
97.1,7.8,1,0,0,0,0,1,1,1,0,1,-1,1,0,1,1,0,0,0,0,1950,0,0,3,0,1,1,0,1,0,0,4,0,0
81.8,-9.1,1,0,0,0,0,0,0,1,0,1,-0,0,1,0,0,0,0,1,0,1989,0.143,0,2,0,0.3333333333333333,2,0.5,1,0,0,4,0,0
90.4,23.4,1,0,0,0,0,0,0,1,0,1,-1,0,0,1,0,0,0,0,0,2020,0,0,3,0,2.2857142857142856,2,1,1,0,0,2,0,0
91.3,16.1,1,0,0,0,0,0,0,0,0,1,-0,0,1,1,0,0,0,1,0,1999,0.004,0,1,3,0.6,1,1,1,0,1,3,0,0
88.7,3.7,1,0,0,0,0,0,1,0,0,0,-0.5,0,0,1,1,0,0,0,0,1950,0.143,0.069,2,0,1.4285714285714286,1,1,1,0,0,1,0,0
88,9.1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1979,0,0,3,1,2.5,2,0.5,1,0,0,1,1,0
96.5,25.4,1,0,0,0,0,0,1,1,0,1,-0,0,1,0,0,0,0,1,0,1969,0.004,0,2,0,0.5,2,1,1,0,0,1,0,0
87.6,15.7,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,0,0,0,0,1,2009,0,0,3,1,1.6666666666666667,2,0.5,1,0,0,3,0,0
90.4,48,0,1,0,0,0,1,0,0,0,1,-1,1,0,1,0,0,0,0,0,1989,0.41,0.013,2,0,1,1,1,0,0,0,5,0,0
94.5,-5.6,1,0,0,0,0,1,0,0,0,1,-1,0,0,1,1,0,0,0,0,1979,0.004,0.013,2,1,1.25,1,1,1,0,0,1,0,0
89.9,14,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,1,0,0,0,0,1969,0.004,0.069,2,1,1.1111111111111112,2,0.5,1,0,0,2,0,0
88,27.3,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,0,1,0,0,0,2020,0,0,3,0,1.25,2,1,0,1,0,4,1,0
90.5,26.6,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,0,1,0,0,0,1999,0.004,0.069,2,0,1.7777777777777777,2,1,1,0,0,3,0,0
103.7,35.7,1,0,0,0,0,1,1,0,0,1,-0,0,0,1,1,0,0,0,0,1969,0.013,0.013,2,1,0.8571428571428571,1,1,1,0,0,1,0,0
86.5,3.2,0,1,0,0,0,0,0,1,0,1,-0.5,0,1,1,0,0,0,1,0,1989,0.143,0,2,2,0.2,2,0,1,0,0,1,0,0
88,-6.2,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,1,0,1950,0.143,0.069,2,1,1.25,2,0.5,1,0,0,3,0,0
89.5,5.4,1,0,0,0,0,0,1,1,0,0,-0,0,0,1,0,0,0,1,0,1969,0,0,3,0,3.3333333333333335,2,0.5,1,0,0,0,0,0
90.4,41,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,2009,0,0,3,1,1.25,1,1,1,0,0,6,1,0
92.9,33.6,1,0,0,0,0,0,0,0,0,1,-0,0,0,1,0,0,0,0,1,2009,0,0,3,1,2,2,1,1,0,0,3,0,0
87.6,-14.5,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,2015,0,0,3,0,1.4285714285714286,2,1,1,0,0,1,0,0
88.4,-12,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,0,1,0,0,1,1999,0.004,0.001,2,1,1.2,1,1,1,1,1,3,0,0
93.4,36.8,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,2015,0.024,0.069,2,1,0.6,2,1,1,1,0,1,0,0
90.5,25.5,1,0,0,0,0,0,0,1,0,0,-0,0,0,1,0,0,0,0,0,1989,0.004,0.069,2,0,2.2222222222222223,1,0.5,0.5,0,0,7,0,0
91.9,33.4,1,0,0,0,0,0,0,1,0,1,-1,0,1,1,0,0,0,1,0,2009,0.024,0,1,2,0.6,1,1,1,0,0,2,0,0
88.3,12,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1999,0.004,0.069,2,1,2,2,1,1,0,0,6,0,0
88,9.8,1,0,0,0,0,0,1,0,0,1,-0,1,0,1,1,0,0,0,0,1969,0,0,3,0,1.6666666666666667,2,1,1,0,0,1,0,0
92.5,16.2,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,0,1,0,0,0,1989,0.143,0.001,1,1,0.75,1,0.5,0.5,0,0,4,0,0
88.7,7.5,1,0,0,0,0,0,1,0,0,0,-0.5,0,0,1,0,1,0,0,0,1979,0.004,0.069,2,0,2.2857142857142856,2,0.5,1,0,0,5,1,0
95.1,14.2,1,0,0,0,0,0,0,0,0,1,-0,0,0,1,1,0,0,0,0,1999,0.024,0.069,2,1,1.2307692307692308,2,1,1,0,0,3,0,0
91.1,16.6,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1959,0,0,3,0,2.6666666666666665,2,0.5,1,0,0,2,0,0
84.1,9.3,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,0,0,0,0,1950,0.024,0,2,1,1.4285714285714286,2,1,1,0,0,2,0,0
106.8,35.3,0,1,0,0,0,0,0,1,0,1,-0,0,0,1,1,0,0,0,0,2015,0,0,3,0,2.5,2,1,1,0,0,5,1,0
86.5,17.7,1,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,0,0,0,0,1959,0.004,0.069,2,0,1.6666666666666667,2,0.5,1,0,0,3,1,0
99,34.1,1,0,0,0,0,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,2015,0,0,3,0,0.8571428571428571,2,1,1,0,0,3,0,0
89.9,15.8,1,0,0,0,0,0,1,1,0,0,-0.5,0,0,1,1,0,0,0,0,1959,0.004,0.069,2,1,1.7777777777777777,2,1,1,0,0,0,0,0
93.4,35.5,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,1999,0.143,0.069,2,0,1.4285714285714286,1,1,0,0,1,2,0,0
84.4,15.8,1,0,0,0,0,0,1,1,0,1,-0,0,0,1,1,0,0,0,0,1950,0.004,0.069,2,1,2.5,2,0.5,1,0,0,6,0,0
91.3,12.4,1,0,0,0,0,0,1,1,0,0,-0,0,0,1,1,0,0,0,0,1950,0,0,3,0,3.75,2,1,1,0,0,1,0,0
93.4,17.6,1,0,0,0,0,0,1,0,0,0,-0,0,0,1,0,1,0,0,0,1979,0.013,0.069,2,1,1.1111111111111112,2,0.5,1,0,0,2,0,0
92.4,23.6,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,0,0,0,0,0,1989,0,0,3,1,2,2,1,1,0,0,3,0,0
89.7,18,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1950,0.143,0.013,2,1,1.4285714285714286,2,0.5,1,0,0,2,0,0
86.4,-17.1,1,0,0,0,0,0,0,1,0,1,-1,0,0,1,0,0,0,1,0,1979,0.024,0,2,0,0.16666666666666666,1,0.5,1,0,0,3,0,0
86.5,17.8,0,1,0,0,0,0,0,1,0,1,-1,0,1,1,1,0,0,1,0,1959,0.41,0.038,2,0,3,1,0,1,0,0,1,0,0
87.4,12.2,1,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,0,2020,0,0,3,0,1,2,1,1,0,0,1,1,0
93.4,35.5,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,0,0,0,0,0,1979,0,0,3,0,0.8571428571428571,1,1,1,0,0,5,0,0
91.2,4.8,1,0,0,0,0,0,1,1,0,0,-0.5,0,0,1,0,0,0,0,0,1999,0.004,0.069,2,0,2.5,1,1,1,0,0,2,0,0
90.3,1.2,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,1,0,0,0,1,1989,0,0,3,3,0.6,2,1,1,0,0,2,0,0
91.8,20.7,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1999,0.143,0.069,2,1,1,2,0,1,0,0,6,0,0
91.6,23.2,1,0,0,0,0,0,0,0,0,0,-0,1,1,1,1,0,0,0,0,2009,0.004,0.069,1,2,2.6666666666666665,2,1,1,0,0,4,0,0
90.8,18,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,0,0,0,1959,0.143,0.069,1,1,1.25,2,1,1,0,0,1,0,0
86.7,12.9,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,1,0,0,0,0,1969,0.004,0.069,2,0,1,2,0.5,1,0,0,2,0,0
93.2,1.5,1,0,0,0,0,0,1,0,0,1,-0,0,0,1,1,0,0,0,0,1979,0,0,3,0,1.4285714285714286,2,1,1,0,0,3,0,0
84.4,-0.9,0,0,1,0,0,0,0,0,0,0,-1,1,0,1,1,0,0,0,0,2009,0,0,3,0,1,1,1,1,0,0,4,0,0
87.6,43.6,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,1959,0.024,0.069,2,2,2.6666666666666665,2,1,1,0,0,3,0,0
81.3,-0.3,1,0,0,0,0,0,1,1,0,1,-0,0,1,1,0,0,0,1,0,1989,0,0,3,0,0.8571428571428571,2,1,1,0,0,0,0,0
81.5,15.6,1,0,0,0,0,0,0,0,0,0,-0,1,0,1,0,0,1,0,0,1999,0,0,3,0,2.2857142857142856,1,0.5,1,0,0,2,0,0
82.5,-6.5,1,0,0,0,0,0,1,1,0,0,-0,1,0,1,0,0,1,0,0,1950,0.004,0.001,2,0,1.2,1,0,1,0,0,0,0,0
95.6,26.1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1989,0.013,0.069,2,1,1.5,2,1,1,0,0,0,0,0
89.9,61.8,0,0,0,0,1,1,1,0,0,1,-0,1,1,1,0,0,0,0,0,1969,0.143,0.069,0,0,1.2,1,0.5,0,0,0,0,0,0
94.3,42.1,1,0,0,0,0,1,0,0,0,1,-1,0,0,1,0,0,0,0,0,2015,0.143,0.069,2,0,1,2,1,0,0,0,4,0,0
68.1,33.4,1,0,0,0,0,0,1,1,0,1,-0,1,0,1,0,0,0,0,1,1999,0.013,0.069,2,1,1.4285714285714286,2,0.5,1,0,0,1,0,0
92.6,23.1,0,0,0,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,1,0,1950,0.004,0.069,2,0,2.5,1,0.5,1,0,0,1,0,0
