CDD30YR,CDD65,HDD30YR,HDD65,DBT1,DBT99,HOUSEHOLDER_RACE,SDESCENT,NONWHITE,HHAGE,OVER65,NHSLDMEM,LIVESALONE,LARGEHOUSE,EDUCATION,HIGHSCHOOL,EMPLOYHH,MONEYPY,POVERTY,KOWNRENT,ELPAY,NGPAY,UATYP10,ECOREGION,TYPEHUQ,APARTMENT,YEARMADERANGE,TOTROOMS,SWIMPOOL,WALLTYPE,ROOFTYPE,THERMALMASS,ADQINSUL,DRAFTY,WINDOWS,WINFRAME,TYPEGLASS,AIRCOND,HEATHOME,COOLTYPE,EQUIPM,ACEQUIPAGE,EQUIPAGE,NOAC,NOHEAT,NUMCFAN,NUMFLOORFAN,BACKUP,SOLAR,YEAR,TEMPMA
1060,1620,5443,5023,95.1,14.2,White,0,0,71,1,1,1,0,2,1,0,20000,1,Own,1,1,1,North.American.Deserts,Apt.High,1,1979,4,0,Brick,No.Roof,1,2,1,3,Metal,1,1,1,Swamp,Central.Furnace,15,5,0,0,1,0,0,0,2020,0
398,427,4457,4165,87.9,29.5,White,0,0,66,1,5,0,0,3,0,0,15000,1,Rent,1,0,1,Marine.West.Coast.Forest,Apt.Low,1,1979,4,0,Siding,Singles,0,2,1,6,Metal,1,1,1,Window.Wall,BuiltIn.Electric,10,2,1,0,0,0,0,0,2020,0
1165,1187,4850,4535,89.2,11.3,White,0,0,52,0,2,0,0,4,0,0,150000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,2009,13,0,Brick,Singles,1,3,1,30,Wood,2,1,1,Central.Air,Heat.Pump,15,15,0,0,8,1,0,0,2020,0
2200,2403,2543,1880,95.2,28.1,White,0,0,40,0,4,0,0,4,0,1,100000,0,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,2020,10,0,Wood,Singles,0,3,0,6,Wood,2,1,1,Central.Air,Central.Furnace,0,0,0,0,4,0,1,0,2020,0
1172,1350,4929,4236,91.1,16.6,White,1,1,31,0,6,0,0,5,0,0.5,30000,1,Rent,1,1,1,Eastern.Temperate.Forests,Apt.Low,1,1999,7,0,Wood,Wood.Shingle,0,0,0,16,Wood,2,1,1,Window.Wall,Steam.HW,10,10,0,0,0,1,0,0,2020,0
1555,1480,4001,3742,92.9,19.2,White,0,0,60,0,3,0,0,1,1,0,10000,1,Own,1,0,0,Eastern.Temperate.Forests,Mobile,0,1950,5,0,Siding,Singles,0,3,0,20,Metal,1,1,1,Central.Air,Central.Furnace,5,2,0,0,0,1,0,0,2020,0
229,286,4842,4423,88,27.3,White,0,0,68,1,1,1,0,3,0,0,15000,1,Rent,0,0,1,Marine.West.Coast.Forest,SF.Attached,0,1950,3,0,Wood,Singles,0,0,3,3,Wood,1,1,1,Window.Wall,BuiltIn.Electric,0,20,0,0,0,1,0,0,2020,0
2198,1748,3248,3101,99,20.7,White,0,0,73,1,2,0,0,1,1,0,5000,1,Own,1,0,0,Eastern.Temperate.Forests,Mobile,0,1969,5,0,Siding,Metal,0,2,1,6,Metal,1,1,1,Window.Wall,Other,0,2,0,0,3,2,0,0,2020,0
2123,2713,2348,2015,100.8,33.7,White,0,0,35,0,4,0,0,5,0,1,75000,0,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,1999,8,1,Stucco,Ceramic.Tiles,1,2,0,30,Wood,2,1,1,Central.Air,Central.Furnace,0,2,0,0,6,0,0,0,2020,0
1493,1174,4236,4215,91.8,20.7,White,0,0,32,0,2,0,0,5,0,0.5,75000,0,Rent,1,1,1,Eastern.Temperate.Forests,Apt.High,1,1989,3,0,Brick,No.Roof,1,2,1,1,Metal,1,1,1,Central.Air,BuiltIn.Electric,10,10,0,0,0,0,0,0,2020,0
26,311,3547,2261,79,42.1,White,0,0,60,0,1,1,0,4,0,1,100000,0,Rent,1,1,1,Mediterranean.California,Apt.High,1,1950,3,0,Brick,No.Roof,1,1,3,6,Wood,1,0,1,None,Steam.HW,-2,15,0,0,0,1,0,0,2020,0
1120,1351,4959,4275,89.9,15.8,White,0,0,49,0,4,0,0,2,1,1,75000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1950,8,0,Siding,Singles,0,2,1,16,Vinyl,2,1,1,Central.Air,Steam.HW,10,10,0,0,1,0,0,0,2020,0
1422,1631,4850,4464,96.8,11.5,White,0,0,90,1,1,1,0,2,1,0,50000,1,Own,1,1,0.5,Great.Plains,SF.Detached,0,1959,4,0,Siding,Singles,0,2,1,10,Wood,1,1,1,Central.Air,Central.Furnace,20,20,0,0,3,0,0,0,2020,0
2405,2230,2281,1990,94.3,26.2,White,0,0,39,0,1,1,0,1,1,0.5,0,1,Rent,1,0,0,Eastern.Temperate.Forests,Mobile,0,1959,5,0,Brick,Metal,1,1,1,6,Wood,2,1,1,Window.Wall,Central.Furnace,0,0,0,0,2,1,0,0,2020,0
1036,1696,4424,3819,92.9,21.6,White,0,0,47,0,2,0,0,5,0,1,100000,0,Own,1,1,1,Temperate.Sierras,Apt.High,1,1979,4,0,Stucco,No.Roof,0,1,2,6,Metal,1,1,1,Central.Air,Central.Furnace,0,0,0,0,0,0,0,0,2020,0
176,191,4422,4544,80.8,31.2,White,0,0,84,1,2,0,0,5,0,0,50000,1,Own,1,0,1,Marine.West.Coast.Forest,SF.Detached,0,1959,9,0,Wood,Singles,0,2,1,16,Vinyl,2,1,1,Window.Wall,BuiltIn.Electric,2,2,0,0,0,0,0,0,2020,0
1352,1438,3998,3352,92.8,22.7,Black,0,1,60,0,2,0,0,1,1,0,5000,1,Neither,1,0,0,Eastern.Temperate.Forests,Mobile,0,1950,5,0,Siding,Metal,0,1,3,6,Wood,1,1,1,Window.Wall,Other,2,10,0,0,0,3,0,0,2020,0
3242,3650,1153,740,91.2,34.2,White,0,0,57,0,3,0,0,4,0,1,75000,0,Own,1,1,1,Great.Plains,SF.Detached,0,1950,15,1,Brick,Singles,1,2,1,30,Wood,1,1,1,Central.Air,Central.Furnace,20,20,0,0,4,0,0,0,2020,0
520,626,6115,5762,85.6,9.2,White,0,0,72,1,2,0,0,3,0,0,30000,1,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,1979,7,0,Siding,Singles,0,2,0,10,Wood,2,1,1,Window.Wall,Wood.Stove,5,20,0,0,1,1,0,0,2020,0
266,375,9940,9234,83.5,-17.1,White,0,0,80,1,2,0,0,3,0,0,75000,0,Own,1,0,0,Northern.Forests,SF.Detached,0,1969,8,0,Siding,Singles,0,3,0,16,Vinyl,2,1,1,Central.Air,Heat.Pump,5,15,0,0,6,2,1,0,2020,0
494,710,2145,2217,83.7,38.6,Asian,0,1,38,0,4,0,0,5,0,1,150000,0,Rent,1,1,1,Mediterranean.California,SF.Detached,0,1959,8,0,Wood,Singles,0,1,2,30,Wood,2,0,1,None,Central.Furnace,-2,5,0,0,0,0,0,0,2020,0
2075,2334,0,2,86.4,67.5,Mixed.Race,0,1,75,1,2,0,0,4,0,0,50000,1,Own,1,0,0.5,North.American.Deserts,SF.Detached,0,2009,6,0,Wood,Metal,0,1,0,10,Wood,1,0,0,None,None,-2,-2,0,0,6,1,1,1,2020,0
298,538,2833,2268,83.7,38.6,White,0,0,75,1,2,0,0,5,0,0.5,60000,1,Own,1,1,1,Mediterranean.California,SF.Detached,0,1989,11,0,Stucco,Singles,0,3,0,30,Wood,2,0,1,None,Steam.HW,-2,5,0,0,4,0,0,0,2020,0
934,1109,5250,4892,90,14.3,White,0,0,62,0,1,1,0,3,0,1,75000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1969,7,0,Brick,Singles,1,0,1,10,Vinyl,2,1,1,Window.Wall,BuiltIn.Electric,5,20,0,0,2,1,0,0,2020,0
935,1339,3303,2366,94.9,33.5,Asian,0,1,40,0,6,0,0,4,0,1,150000,0,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,1979,10,0,Wood,Singles,0,3,1,20,Wood,1,1,1,Central.Air,BuiltIn.Gas,5,5,0,0,5,0,0,0,2020,0
1594,1565,4678,4318,93,11.7,Black,0,1,45,0,3,0,0,3,0,1,75000,0,Rent,1,1,1,Great.Plains,SF.Detached,0,1959,8,0,Siding,Singles,0,2,2,10,Wood,1,1,1,Central.Air,Central.Furnace,2,5,0,1,0,0,0,0,2020,0
0,5,16071,14658,57.7,-25.9,American.Indian,0,1,56,0,1,1,0,1,1,1,50000,1,Neither,1,0,0,Taiga,SF.Detached,0,1979,2,0,Wood,Metal,0,2,1,1,Wood,2,0,1,None,Steam.HW,-2,20,0,0,0,0,0,0,2020,0
809,1024,5788,5440,88.5,9.2,White,0,0,52,0,3,1,0,5,0,1,100000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Attached,0,1979,7,0,Brick,Singles,1,1,1,6,Wood,1,1,1,Window.Wall,BuiltIn.Electric,2,0,0,0,2,3,0,0,2020,0
2104,1858,3355,3267,96.9,18.9,White,0,0,32,0,3,0,0,4,0,1,40000,1,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,2015,7,0,Brick,Singles,1,2,0,10,Metal,2,1,1,Central.Air,Central.Furnace,5,5,0,0,4,0,0,0,2020,0
859,1194,6267,5579,88.7,3.7,White,0,0,62,0,3,0,0,4,0,1,75000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1950,6,1,Siding,Singles,0,2,0,10,Wood,1,1,1,Central.Air,Central.Furnace,20,20,0,0,4,4,1,0,2020,0
169,338,5101,4446,88.3,27,White,0,0,61,0,3,0,0,3,0,1,75000,0,Rent,1,1,1,Marine.West.Coast.Forest,SF.Detached,0,1979,6,0,Wood,Singles,0,1,2,6,Metal,1,1,1,Window.Wall,Central.Furnace,2,5,0,0,1,3,0,0,2020,0
1360,1669,4149,3331,92.4,19.3,Black,0,1,66,1,1,1,0,1,1,0.5,5000,1,Rent,1,0,1,Eastern.Temperate.Forests,Apt.High,1,1979,5,0,Brick,No.Roof,1,2,1,1,Vinyl,1,1,1,Central.Air,Central.Furnace,0,0,0,0,2,0,0,0,2020,0
1285,1396,5115,4649,93.3,9.8,White,0,0,20,0,1,1,0,3,0,1,35000,1,Rent,1,1,1,Great.Plains,Apt.Low,1,1969,4,0,Siding,Singles,0,1,2,6,Metal,1,1,1,Central.Air,Central.Furnace,10,10,1,1,0,0,0,0,2020,1
921,680,4670,4787,84.1,11.7,White,0,0,25,0,1,1,0,1,1,0,75000,0,Own,1,0,0.5,Eastern.Temperate.Forests,Mobile,0,1979,4,0,Siding,Metal,0,2,1,6,Vinyl,2,1,1,Central.Air,Central.Furnace,10,10,1,1,3,3,0,0,2020,0
4039,4428,1162,1289,108.6,37.8,White,0,0,64,0,2,0,0,2,1,0,60000,1,Own,1,1,1,North.American.Deserts,SF.Detached,0,2009,7,1,Stucco,Ceramic.Tiles,1,2,0,10,Metal,2,1,1,Central.Air,Central.Furnace,5,5,0,0,4,1,0,0,2020,0
867,858,7188,7171,87.6,-5.8,White,0,0,41,0,4,0,0,4,0,1,150000,0,Own,1,1,1,Great.Plains,SF.Detached,0,1959,10,0,Brick,Wood.Shingle,1,3,0,20,Wood,1,1,1,Central.Air,Central.Furnace,10,0,0,0,0,0,0,0,2020,0
3214,3556,1455,1106,97.2,32.7,White,0,0,73,1,1,1,0,4,0,0,40000,1,Own,1,1,1,Great.Plains,SF.Detached,0,1989,5,0,Wood,Singles,0,2,1,3,Metal,2,1,1,Central.Air,Central.Furnace,2,2,0,0,2,1,0,0,2020,0
641,833,6731,6025,88.2,9.6,White,0,0,58,0,2,0,0,4,0,1,75000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1979,6,0,Siding,Singles,0,1,2,6,Vinyl,2,1,1,Central.Air,Central.Furnace,10,10,0,0,0,2,0,0,2020,0
727,890,7708,7176,88,-6.2,Mixed.Race,0,1,30,0,1,1,0,2,1,0,0,1,Rent,1,0,1,Great.Plains,Apt.High,1,1969,1,0,Siding,No.Roof,0,0,1,1,Wood,1,1,1,Window.Wall,Steam.HW,5,20,0,0,1,0,1,0,2020,0
1132,1194,4961,4519,89.2,11.3,White,0,0,70,1,1,1,0,4,0,0,25000,1,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,1959,5,0,Siding,Singles,0,2,0,10,Vinyl,3,1,1,Central.Air,Central.Furnace,10,5,0,0,5,1,0,0,2020,0
827,1342,5363,4287,86.5,12.8,White,0,0,34,0,2,0,0,4,0,1,100000,0,Rent,1,1,1,Eastern.Temperate.Forests,Apt.High,1,1950,4,0,Wood,No.Roof,0,1,1,6,Metal,2,1,1,Window.Wall,Steam.HW,2,20,0,0,0,0,0,0,2020,0
2693,3426,1610,1028,95.3,33.8,Black,0,1,37,1,5,0,0,3,0,1,60000,1,Rent,1,0,1,Great.Plains,SF.Detached,0,1989,7,0,Brick,Singles,1,1,2,6,Vinyl,2,0,1,None,BuiltIn.Electric,-2,0,0,0,4,0,0,0,2020,0
369,608,7889,7214,85.9,-2.4,White,0,0,84,1,2,0,0,1,1,0,15000,1,Own,1,0,0,Northern.Forests,Mobile,0,1989,4,0,Siding,Metal,0,1,1,10,Vinyl,2,1,1,Window.Wall,Central.Furnace,2,0,0,1,1,1,0,0,2020,0
1490,1577,3632,2974,92.8,22.5,White,0,0,77,1,2,0,0,4,0,0,100000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1979,8,0,Siding,Singles,0,2,0,10,Wood,2,1,1,Central.Air,Central.Furnace,5,5,0,0,1,0,1,0,2020,0
781,1004,5449,4733,85.7,15.7,White,0,0,61,0,3,0,0,2,1,0.5,75000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1979,6,0,Siding,Singles,0,3,1,6,Wood,2,1,1,Central.Air,Steam.HW,20,20,0,0,0,0,0,0,2020,0
2598,3167,1543,958,91.9,33.7,White,0,0,72,1,2,0,0,3,0,0,50000,1,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1999,7,0,Brick,Singles,1,3,0,16,Metal,2,1,1,Central.Air,Heat.Pump,10,10,0,0,2,1,0,0,2020,0
2623,3053,1577,1127,93.8,29,White,0,0,55,0,2,1,0,5,0,1,75000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Attached,0,2009,5,0,Siding,Singles,0,2,0,10,Vinyl,2,1,1,Central.Air,Heat.Pump,5,5,0,0,4,2,1,0,2020,0
1236,1128,4473,4409,89.6,13.6,White,0,0,80,1,2,0,0,5,0,0,100000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1959,7,0,Brick,Singles,1,2,0,10,Wood,2,1,1,Central.Air,Central.Furnace,5,5,0,0,2,0,0,0,2020,0
2656,3626,1881,1135,97.9,32.4,White,1,1,24,0,1,1,0,3,0,1,30000,1,Rent,0,0,1,Great.Plains,Apt.Low,1,2009,4,0,Brick,Concrete.Tiles,1,3,2,3,Wood,2,0,0,None,None,-2,-2,0,0,1,0,0,0,2020,0
720,857,7576,7236,88.1,-5.8,White,0,0,62,0,3,0,0,5,0,1,100000,0,Own,1,1,1,Great.Plains,SF.Attached,0,1979,7,0,Siding,Singles,0,2,1,6,Metal,2,1,1,Central.Air,Central.Furnace,5,10,0,0,0,2,0,0,2020,0
1221,1344,4640,4189,81.8,13,Black,1,1,53,0,4,0,0,3,0,1,60000,1,Own,1,1,1,Eastern.Temperate.Forests,Apt.Low,1,1999,10,0,Siding,Slate.Shake,0,2,2,10,Composite,2,1,1,Window.Wall,Central.Furnace,2,20,0,0,1,2,0,0,2020,1
844,1209,5310,4195,90.2,15.9,White,0,0,67,1,1,1,0,2,1,0,12500,1,Rent,1,1,1,Eastern.Temperate.Forests,Apt.Low,1,1950,7,0,Wood,Singles,0,2,1,10,Wood,2,1,1,Window.Wall,Central.Furnace,0,20,0,0,0,0,0,0,2020,0
1946,1577,3347,3214,95.2,21,White,0,0,71,1,2,0,0,2,1,0,25000,1,Own,1,0,0,Eastern.Temperate.Forests,SF.Attached,0,1989,6,0,Wood,Singles,0,2,1,10,Metal,2,1,1,Central.Air,Wood.Stove,2,5,0,0,1,2,0,0,2020,0
137,150,8098,7646,86.9,0.9,White,0,0,60,0,1,1,0,2,1,0,15000,1,Own,1,0,0.5,Northwestern.Forested.Mountains,Mobile,0,1979,4,0,Siding,Metal,0,2,2,6,Wood,1,1,1,Central.Air,Central.Furnace,5,5,1,0,0,2,0,0,2020,0
949,921,5994,6113,90.3,2,White,0,0,70,1,2,0,0,5,0,0,75000,0,Own,1,1,0.5,Eastern.Temperate.Forests,SF.Detached,0,1979,8,0,Siding,Singles,0,3,0,30,Wood,2,1,1,Central.Air,Central.Furnace,2,2,0,0,5,0,0,0,2020,0
618,680,7257,6674,87.9,-2,White,0,0,26,0,5,0,0,3,0,1,25000,1,Own,1,1,0.5,Great.Plains,SF.Detached,0,1950,5,0,Siding,Singles,0,2,2,10,Wood,1,1,1,Central.Air,Central.Furnace,5,5,0,0,0,1,0,0,2020,0
937,730,6348,6756,88,-2.8,White,0,0,68,1,2,0,0,3,0,0,60000,1,Own,1,1,1,Great.Plains,SF.Attached,0,1999,7,0,Wood,Singles,0,1,1,10,Vinyl,2,1,1,Central.Air,Central.Furnace,0,0,0,0,1,0,0,0,2020,0
4172,5096,863,629,109.1,44.5,White,0,0,81,1,2,0,0,4,0,0,25000,1,Own,1,1,1,Northwestern.Forested.Mountains,Mobile,0,1979,6,0,Stucco,Singles,0,2,1,10,Metal,1,1,1,Central.Air,Central.Furnace,5,5,1,0,4,2,0,0,2020,0
577,862,7885,7319,88.4,-4.1,White,0,0,56,0,2,0,0,2,1,1,75000,0,Own,1,0,0,Great.Plains,SF.Detached,0,1950,10,0,Siding,Singles,0,2,1,16,Vinyl,2,1,1,Central.Air,Central.Furnace,5,2,0,0,1,0,0,0,2020,0
1330,1345,3700,3267,90.4,23.4,White,0,0,52,0,2,0,0,2,1,1,100000,0,Rent,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1979,10,0,Siding,Singles,0,2,1,10,Vinyl,2,1,1,Central.Air,Central.Furnace,20,20,0,0,2,3,1,0,2020,0
3167,3556,1219,774,91.8,38.6,Black,0,1,75,1,3,0,0,3,0,0,20000,1,Own,1,1,1,Great.Plains,SF.Detached,0,1959,10,0,Siding,Singles,0,2,1,6,Vinyl,2,1,1,Central.Air,Central.Furnace,15,2,0,0,3,0,0,0,2020,0
230,216,4564,4412,81.6,29.6,White,0,0,35,0,4,0,0,5,0,1,150000,0,Own,1,0,0,Marine.West.Coast.Forest,SF.Detached,0,1979,5,0,Siding,Singles,0,1,1,20,Metal,2,0,1,None,Central.Furnace,-2,2,0,0,1,0,0,0,2020,0
1177,1234,5899,5906,91.4,0.6,White,0,0,57,0,1,1,0,4,0,1,100000,0,Rent,1,1,1,Great.Plains,Apt.High,1,1950,4,0,Brick,No.Roof,1,2,0,3,Vinyl,2,1,1,Central.Air,Central.Furnace,5,5,0,0,0,0,0,0,2020,0
3105,4005,1598,1379,103.7,35.7,White,0,0,32,0,3,0,0,5,0,1,75000,0,Own,1,1,1,North.American.Deserts,SF.Detached,0,1969,6,0,Brick,Singles,1,2,0,6,Wood,1,1,1,Central.Air,Central.Furnace,20,2,0,0,0,1,0,0,2020,0
763,894,5574,5095,86.5,12.8,White,0,0,70,1,3,0,0,5,0,0,150000,0,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1969,9,0,Shingle,Singles,0,3,0,30,Wood,2,1,1,Central.Air,Steam.HW,15,10,0,0,1,0,1,0,2020,0
1001,1114,5221,5004,88.2,10,White,0,0,87,1,2,0,0,2,1,0,60000,1,Rent,1,0,1,Eastern.Temperate.Forests,Apt.High,1,2015,6,0,Siding,No.Roof,0,2,1,3,Vinyl,2,1,1,Central.Air,Portable.Electric,5,5,0,0,0,0,0,0,2020,0
1003,1189,4925,4570,90.3,17.5,White,0,0,22,0,3,0,0,3,0,0,25000,1,Own,1,1,1,Eastern.Temperate.Forests,SF.Attached,0,1979,6,0,Siding,Ceramic.Tiles,1,2,1,6,Metal,1,1,1,Central.Air,Central.Furnace,15,15,0,0,3,2,0,0,2020,0
694,765,5979,5860,89.8,6.2,White,0,0,66,1,1,1,0,3,0,1,100000,0,Own,1,1,1,North.American.Deserts,SF.Detached,0,1999,5,0,Wood,Singles,0,2,1,16,Vinyl,2,1,1,Central.Air,Central.Furnace,2,2,0,0,3,0,0,0,2020,0
256,563,7634,6457,83.8,3.1,White,0,0,74,1,1,1,0,1,1,0,15000,1,Neither,0,0,1,Eastern.Temperate.Forests,Apt.Low,1,1950,5,0,Siding,Singles,0,0,0,10,Wood,2,1,1,Window.Wall,Steam.HW,5,15,0,0,0,1,0,0,2020,0
3266,4097,1426,1326,103.6,34.3,White,0,0,80,1,2,0,0,5,0,0,5000,1,Rent,1,0,1,North.American.Deserts,SF.Attached,0,2009,4,0,Stucco,Singles,0,3,0,3,Metal,2,1,1,Central.Air,Central.Furnace,5,10,0,0,1,0,0,0,2020,0
94,324,2945,2249,79,42.1,Black,0,1,52,0,1,1,0,2,1,0,10000,1,Rent,0,0,1,Mediterranean.California,Apt.High,1,1950,3,0,Stucco,No.Roof,0,3,1,1,Wood,1,0,1,None,Central.Furnace,-2,20,0,0,1,0,0,0,2020,0
3316,4223,2036,1779,106.3,35.7,Black,0,1,65,1,2,0,0,1,1,0,15000,1,Own,1,0,1,Temperate.Sierras,SF.Detached,0,1969,6,0,Shingle,Singles,0,1,1,3,Metal,2,0,1,None,Heat.Pump,-2,2,1,1,5,0,0,0,2020,0
1207,1422,4171,3592,86.4,16,White,0,0,77,1,2,0,0,2,1,0,20000,1,Own,1,1,0.5,Eastern.Temperate.Forests,SF.Detached,0,1969,5,0,Siding,Metal,0,2,0,6,Metal,2,1,1,Central.Air,Central.Furnace,5,5,0,0,2,0,0,0,2020,0
288,535,7236,6857,86.8,2.9,White,0,0,60,0,1,1,0,4,0,0,50000,1,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,2015,6,0,Siding,Singles,0,2,0,10,Wood,2,1,1,Central.Air,Central.Furnace,5,5,0,0,2,0,0,0,2020,0
2270,2937,1694,1231,94,33.1,White,0,0,80,1,1,1,0,3,0,0,10000,1,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,1979,6,0,Wood,Singles,0,2,0,10,Wood,1,1,1,Central.Air,Heat.Pump,0,2,0,0,1,0,0,0,2020,0
633,572,6155,6553,79.8,11.3,White,0,0,68,1,1,1,0,5,0,0,75000,0,Own,1,1,0,Eastern.Temperate.Forests,SF.Detached,0,1989,7,0,Wood,Singles,0,2,0,16,Wood,2,1,1,Window.Wall,Central.Furnace,2,0,0,0,3,0,0,0,2020,0
854,860,1502,1303,81.1,36.7,White,0,0,78,1,2,0,0,3,0,0,15000,1,Own,1,1,1,Northwestern.Forested.Mountains,SF.Detached,0,1989,8,0,Stucco,Concrete.Tiles,0,3,0,10,Vinyl,2,1,1,Central.Air,Heat.Pump,0,10,0,0,6,0,0,0,2020,0
3,1,15409,14468,64.4,-30.9,White,0,0,63,0,2,0,0,5,0,1,150000,0,Rent,0,0,0.5,Taiga,Apt.High,1,1959,1,0,Wood,No.Roof,0,2,1,3,Metal,2,0,1,None,BuiltIn.Gas,-2,2,0,0,0,0,0,0,2020,0
2304,2224,2702,2162,94.1,25.3,Black,0,1,44,0,3,0,0,2,1,0,20000,1,Rent,1,1,0.5,Eastern.Temperate.Forests,SF.Detached,0,2009,6,0,Brick,Singles,1,2,0,6,Metal,2,1,1,Central.Air,Central.Furnace,20,20,0,0,0,2,0,0,2020,0
2179,1887,2932,2663,95,25.5,Black,0,1,41,0,2,1,0,2,1,1,10000,1,Rent,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1959,3,0,Siding,Singles,0,3,0,6,Wood,1,1,1,Window.Wall,Portable.Electric,5,0,1,0,0,1,0,0,2020,0
3687,4414,454,343,91,45.4,White,0,0,69,1,2,0,0,3,0,0,40000,1,Own,1,0,1,Eastern.Temperate.Forests,SF.Detached,0,1969,8,1,Stucco,Singles,0,2,1,16,Metal,2,1,1,Central.Air,Central.Furnace,2,2,0,0,5,2,0,1,2020,0
1579,1713,3954,3335,91.8,20.7,White,0,0,32,0,2,0,0,4,0,1,100000,0,Rent,1,0,1,Eastern.Temperate.Forests,Apt.High,1,2015,3,0,Brick,No.Roof,1,3,0,3,Metal,2,1,0,Central.Air,None,2,-2,0,0,0,2,1,0,2020,0
1463,1815,3361,2399,92.5,24.9,White,0,0,65,1,3,0,0,2,1,0,25000,1,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,2015,7,0,Siding,Singles,0,3,0,10,Metal,2,1,1,Central.Air,Heat.Pump,5,5,0,0,6,0,0,0,2020,0
637,689,6254,5817,85.8,10.1,White,0,0,76,1,2,0,0,4,0,0,60000,1,Own,1,0,0.5,Eastern.Temperate.Forests,SF.Detached,0,1950,8,0,Siding,Singles,0,3,0,10,Metal,2,1,1,Window.Wall,BuiltIn.Gas,5,20,0,0,3,0,0,0,2020,0
258,447,7443,6958,83.8,1.3,White,0,0,65,1,1,1,0,3,0,0,10000,1,Own,1,0,0,Northern.Forests,SF.Detached,0,1950,8,0,Wood,Singles,0,1,2,16,Wood,2,1,1,Window.Wall,Steam.HW,2,20,0,0,0,1,0,0,2020,0
1538,2146,3619,2144,92.4,23.6,White,0,0,64,1,2,0,0,3,0,0,30000,1,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,1950,5,0,Siding,Singles,0,1,0,6,Wood,1,1,1,Window.Wall,BuiltIn.Gas,5,2,0,0,0,1,0,0,2020,0
1081,1151,4910,4630,90.3,13.4,White,0,0,42,0,2,0,0,5,0,1,150000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1950,4,0,Brick,Singles,1,1,1,6,Vinyl,2,1,1,Central.Air,Central.Furnace,20,20,0,0,1,1,0,0,2020,0
987,1087,5122,4848,88.3,12,White,0,0,73,1,1,1,0,3,0,0,100000,0,Own,1,1,1,Eastern.Temperate.Forests,SF.Detached,0,1959,7,0,Brick,Singles,1,2,0,20,Wood,2,1,1,Central.Air,Central.Furnace,20,15,0,0,2,0,0,0,2020,0
1451,1274,3308,3170,90.5,26.6,White,0,0,90,1,1,1,0,3,0,0,20000,1,Own,1,0,0,Eastern.Temperate.Forests,SF.Detached,0,1950,7,0,Siding,Metal,0,2,0,20,Wood,1,1,1,Central.Air,Central.Furnace,5,5,0,0,4,2,0,0,2020,0
862,796,6081,5996,88,4.9,White,0,0,83,1,2,0,0,5,0,0,30000,1,Own,1,1,0,Eastern.Temperate.Forests,SF.Detached,0,1950,6,1,Wood,Metal,0,2,0,10,Wood,2,1,1,Central.Air,Heat.Pump,15,15,0,0,1,0,0,0,2020,0
2917,3618,1324,756,92.2,36.3,White,0,0,35,0,4,0,0,2,1,1,100000,0,Own,1,1,1,Great.Plains,SF.Detached,0,1969,6,1,Brick,Singles,1,2,1,10,Metal,1,1,1,Central.Air,BuiltIn.Gas,0,10,0,0,6,0,0,0,2020,0
961,1168,5637,4930,88.7,8.1,White,0,0,19,0,1,1,0,2,1,0.5,12500,1,Rent,1,0,1,Eastern.Temperate.Forests,Apt.High,1,2015,1,0,Brick,No.Roof,1,1,2,1,Metal,2,1,1,Window.Wall,BuiltIn.Electric,5,5,0,0,1,0,0,0,2020,0
1532,1746,3362,2656,92,25,Black,0,1,30,0,1,1,0,3,0,1,40000,1,Rent,1,0,1,Eastern.Temperate.Forests,Apt.Low,1,1979,5,0,Siding,Singles,0,2,0,1,Wood,2,1,1,Central.Air,Central.Furnace,10,10,0,0,0,0,0,0,2020,0
